entity_id,n_records,record_ids,mean_link_confidence,issues,flagged
547,2,"['nypl_1851_1852_doggetts_004455', 'nypl_1851_1852_doggetts_004813']",0.87,[],False
548,2,"['nypl_1851_1852_doggetts_004037', 'nypl_1851_1852_doggetts_005274']",0.515,[],False
549,2,"['nypl_1851_1852_doggetts_004664', 'nypl_1851_1852_doggetts_004737']",0.555,[],False
550,2,"['nypl_1851_1852_doggetts_006598', 'nypl_1851_1852_doggetts_006599']",0.555,[],False
551,2,"['nypl_1851_1852_doggetts_000039', 'nypl_1851_1852_doggetts_000144']",0.52,[],False
552,2,"['nypl_1851_1852_doggetts_003234', 'nypl_1851_1852_doggetts_003301']",0.555,[],False
553,2,"['nypl_1851_1852_doggetts_003253', 'nypl_1851_1852_doggetts_004236']",0.535,[],False
554,2,"['nypl_1851_1852_doggetts_001268', 'nypl_1851_1852_doggetts_006609']",0.57,[],False
555,2,"['nypl_1851_1852_doggetts_000741', 'nypl_1851_1852_doggetts_000766']",0.555,[],False
556,2,"['nypl_1851_1852_doggetts_001013', 'nypl_1851_1852_doggetts_001332']",0.58,[],False
557,2,"['nypl_1851_1852_doggetts_000601', 'nypl_1851_1852_doggetts_003846']",0.555,[],False
558,2,"['nypl_1851_1852_doggetts_001375', 'nypl_1851_1852_doggetts_006545']",0.52,[],False
559,2,"['nypl_1851_1852_doggetts_006454', 'nypl_1851_1852_doggetts_006469']",0.52,[],False
560,2,"['nypl_1851_1852_doggetts_003988', 'nypl_1851_1852_doggetts_003992']",0.555,[],False
561,2,"['nypl_1851_1852_doggetts_001184', 'nypl_1851_1852_doggetts_006186']",0.57,[],False
562,2,"['nypl_1851_1852_doggetts_006425', 'nypl_1851_1852_doggetts_006426']",0.875,[],False
563,2,"['nypl_1851_1852_doggetts_000457', 'nypl_1851_1852_doggetts_000533']",0.545,[],False
564,2,"['nypl_1851_1852_doggetts_003979', 'nypl_1851_1852_doggetts_005928']",0.52,[],False
565,2,"['nypl_1851_1852_doggetts_006946', 'nypl_1851_1852_doggetts_006950']",0.56,[],False
566,2,"['nypl_1851_1852_doggetts_000813', 'nypl_1851_1852_doggetts_000814']",0.575,['conflicting_occupation'],True
567,2,"['nypl_1851_1852_doggetts_003525', 'nypl_1851_1852_doggetts_003539']",0.755,[],False
568,2,"['nypl_1851_1852_doggetts_007692', 'nypl_1851_1852_doggetts_007852']",0.565,['conflicting_occupation'],True
569,2,"['nypl_1851_1852_doggetts_007994', 'nypl_1851_1852_doggetts_007997']",0.94,[],False
570,2,"['nypl_1851_1852_doggetts_000824', 'nypl_1851_1852_doggetts_000833']",0.97,[],False
571,2,"['nypl_1851_1852_doggetts_006211', 'nypl_1851_1852_doggetts_006422']",0.65,[],False
